Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Education,IQ,Performance
0.445077,1.00649,39,-0.474661,1.21141,13,98,49.2116
-1.08593,-0.914593,31,0.054804,1.12101,11,91,41.8432
0.742212,0.705822,52,-0.858121,-0.0648943,10,90,43.1613
1.06612,-0.0607995,48,2.3438,-0.027076,13,99,51.4317
-0.0757443,1.02434,51,-0.60947,0.816402,15,116,54.2459
1.27814,-0.0944533,56,-0.844402,1.28179,18,117,67.9765
-0.791629,0.0577903,60,-0.799515,-1.39784,9,93,49.9903
-0.87234,1.36315,53,-0.376415,-1.43067,14,108,60.0775
-0.462837,0.461884,38,-0.203234,0.397927,14,100,47.959
0.0633861,2.42258,75,0.366372,0.248473,13,102,66.9811
-0.24194,1.35308,63,-0.754326,2.20331,15,102,59.8076
-0.112465,0.265412,21,1.53645,-0.13393,10,120,21.3751
0.557365,1.79866,40,1.16167,1.00302,10,95,37.3376
-0.164382,1.60003,65,0.265477,0.622289,13,104,64.5415
-0.597142,-1.63317,52,0.702847,1.17106,16,99,53.1617
0.744216,1.08125,44,0.196402,-1.83404,16,135,50.6215
-1.19078,-0.643799,42,0.0115246,-0.783331,10,86,36.8162
1.3894,0.67683,37,-0.155129,0.358281,12,83,40.3446
-1.17614,-0.612548,50,1.30682,0.0477815,13,65,50.3789
-0.985777,-0.0790403,45,0.528452,0.404884,11,102,40.8957
-0.157455,-0.00783262,60,-1.10987,0.00171621,16,108,63.5291
-1.34854,-0.688771,42,-0.949708,0.643704,12,95,50.8606
0.221856,0.608819,49,-0.401039,1.23802,13,96,53.7152
-0.250687,-1.00526,55,0.0257055,-0.187114,11,120,55.2813
1.55269,-0.505865,48,2.27116,0.0810124,9,93,46.8998
-1.71882,1.10653,38,0.530249,-1.63361,12,89,36.7924
0.257153,0.772538,38,2.513,1.26071,10,103,40.9751
-0.477654,0.0888559,51,0.789944,1.13849,14,107,51.7671
0.435648,-0.587267,31,1.39566,-0.285568,17,117,35.5897
0.0233711,-0.0340699,55,-2.56881,0.92192,10,117,48.3397
-0.127515,-1.55414,48,-0.801004,0.25012,12,105,50.113
0.994986,-1.92343,47,0.588915,1.22339,10,96,54.4105
0.329557,0.162179,45,1.52408,-1.63212,5,80,43.0179
-0.239096,0.352538,50,-0.177778,1.21655,14,93,52.9537
1.5432,0.0733032,58,-0.0282744,2.0403,16,93,55.7212
-1.06474,0.056187,51,0.425317,0.477882,13,100,47.0389
-0.388586,-0.726586,55,0.753362,-1.68314,10,91,50.4569
-0.693389,-0.191888,52,-0.084447,0.13391,11,116,48.6706
-0.642489,1.68773,57,1.43473,-0.388723,14,95,59.1475
-0.90057,0.0319382,45,-0.130263,-0.70602,11,105,49.366
-0.355746,-0.278924,64,1.89903,0.0214042,14,103,63.5047
0.311405,-0.980292,33,0.885643,1.2596,9,87,42.5471
-0.137497,-0.991961,41,0.876902,-0.977456,12,116,42.6931
-0.61107,1.61227,57,0.577532,-0.51013,13,112,54.9459
-0.175961,-0.86271,39,-0.953456,0.609858,11,103,40.5095
-0.294451,0.277404,41,-0.93269,-0.0147475,11,109,34.4378
-0.379086,1.24006,55,0.0765908,-1.31681,16,95,62.1345
-0.907425,-0.724102,50,0.0866047,-0.925575,10,92,44.7727
0.505619,-1.34996,41,-0.896188,0.349782,14,104,46.8713
-1.26484,-0.523106,40,1.01082,3.41372,10,97,39.0046
1.19024,0.430131,46,0.303228,-0.529057,10,105,47.7397
-0.425676,0.00197306,54,-1.19183,-0.0125871,13,116,53.9605
-0.376934,1.16941,50,0.501925,-1.48547,14,103,62.9403
0.850329,0.869441,55,-0.280573,-0.244705,12,75,50.5657
-0.919331,0.45205,40,-0.580141,1.60981,12,83,40.2862
0.582724,-1.49537,42,0.194816,0.820263,16,140,41.656
-0.549317,0.90869,41,-0.331984,0.794622,14,104,45.8565
0.880735,-1.21236,30,1.0141,-0.261641,12,104,36.9806
0.323644,-0.872581,51,-0.601919,-0.552171,10,102,50.6125
-0.347544,-0.322923,60,0.294852,-0.284783,13,96,54.9652
-0.395117,0.403687,60,-1.29967,-0.0230345,16,95,63.9674
0.417414,1.42165,47,-1.0122,0.297151,14,91,53.1134
0.94439,0.189595,58,0.045913,0.061467,13,91,48.3643
-0.413277,1.7886,81,1.57452,-1.2867,15,76,63.2849
-0.571913,-0.590577,42,-0.901982,1.22867,13,112,43.1721
0.584802,-0.0633803,52,0.627894,-1.22804,14,83,42.4328
-0.902203,0.190355,50,-0.962994,-1.2461,15,102,50.7374
0.757374,-1.42858,43,0.310589,1.80824,9,110,37.9834
-0.149858,-0.773161,50,2.30556,-0.661506,17,108,51.7361
-0.233608,-0.081282,59,1.05851,-0.0542116,15,99,62.1757
1.14832,-2.30198,35,2.31889,-0.361919,12,96,39.7677
-0.0870097,-0.596348,53,-1.49112,1.102,19,114,65.5139
0.495416,1.51056,43,0.202685,1.12875,12,123,40.1012
-0.0704983,-0.595095,62,-1.45675,0.481926,14,95,60.0879
1.70929,0.333016,30,1.08235,1.75481,12,103,37.5824
-1.38985,-0.95533,46,-0.143533,0.524123,14,106,46.8034
0.974923,0.623851,53,1.39881,-0.0698636,15,105,54.084
0.755886,1.91976,51,-0.195668,-0.0894388,13,108,44.1696
0.272523,0.466407,42,0.158994,0.317227,11,92,42.0981
0.647932,0.774986,54,0.705663,0.136734,9,94,46.357
-2.44367,-1.01285,42,-0.889587,-0.524544,11,73,34.3987
-0.779735,-0.148353,56,-0.0865421,-0.365583,17,124,54.4536
1.27947,0.392548,51,-0.737079,0.592132,12,92,42.6759
0.530133,0.193526,67,0.377298,-0.300488,10,84,55.4761
-2.28157,1.20933,54,0.538983,1.62436,12,82,54.4559
0.763323,-0.27937,72,-0.356729,0.875039,16,100,66.0363
0.0268312,-0.779625,56,1.46503,-0.0953431,17,111,55.4233
0.179516,-0.424742,62,-0.189658,-0.450946,10,104,58.9954
-0.284822,-0.0676765,39,-0.389883,-0.991153,10,98,36.2679
-0.832781,0.0197007,59,0.158385,-1.09234,11,90,54.9406
-1.48093,-0.293469,47,1.91672,-0.0609223,8,80,44.1409
-0.923528,-0.456728,60,2.13107,-0.968549,17,115,64.6487
-1.64883,0.0488082,41,-0.360142,0.111248,14,95,47.4852
0.888442,0.200638,52,1.15352,0.483836,15,114,62.2061
0.853565,0.578222,67,-0.607727,2.20205,11,90,57.3702
-0.210302,-0.417658,36,0.111052,-0.739743,10,85,32.3982
-0.474672,-1.17815,48,-0.464506,-1.78015,17,127,62.4039
0.450218,-0.738399,46,-1.40314,0.884149,16,103,53.2278
0.0716096,0.152006,49,1.76965,1.04774,13,87,45.0351
-1.83558,1.35633,53,-1.92949,-1.639,11,96,43.9397
-0.754178,0.90321,67,0.745252,0.814072,16,107,74.4266
0.790562,1.48556,63,1.00679,1.95753,11,81,58.2797
0.252119,-0.943309,66,-0.186767,-0.956074,17,71,53.8419
-1.00514,-0.408259,44,1.17975,-0.227284,13,85,46.0962
0.638596,-1.4997,58,-0.976666,0.862163,13,107,55.7193
-2.30497,0.423635,56,0.773332,0.31751,9,72,45.7478
0.816737,-1.13722,54,1.45046,1.64963,12,83,52.2058
0.0825827,2.47724,68,-1.1652,0.0412316,13,98,61.291
-1.52566,1.10474,65,-0.524077,-1.83692,14,126,71.1372
-0.346832,-0.207019,51,1.20574,-1.16491,16,104,50.5687
-1.18222,-0.890924,57,-0.0240352,-1.4338,16,109,59.8736
-0.146295,0.239547,41,1.1342,-0.309988,14,113,54.2584
0.305065,-1.13828,30,-0.249076,1.27437,6,85,21.7516
-0.565072,-1.46404,42,0.529876,-1.28797,11,98,36.2943
0.228108,0.725632,33,-0.881186,-0.661195,17,115,44.4461
-1.3619,1.3914,63,1.19806,1.91675,18,90,57.3021
0.730237,-0.049261,51,2.06605,-0.520277,14,111,50.4634
0.542221,-0.370629,40,0.506194,-2.0782,11,105,37.8058
1.95389,0.36677,51,1.5223,-0.374197,14,100,48.4216
-1.71839,-0.772305,49,-0.499814,-1.0352,14,119,49.4909
0.738384,-1.23142,33,-0.660409,-0.0434011,12,88,41.1512
-0.511844,0.878808,52,-1.05145,-0.406231,15,108,54.5528
0.12225,0.995456,68,0.0154468,-1.46018,16,88,62.2854
0.0760177,-2.20621,49,-0.10078,-0.0709987,10,81,42.487
-1.36705,0.641362,46,0.279306,-0.912839,12,116,43.2827
0.36403,-0.677081,40,0.105289,-1.35769,13,108,42.3911
0.17633,-0.0943925,49,1.55575,-1.1138,13,87,48.2151
-0.360573,0.311479,47,-0.300871,-0.916249,10,63,45.0216
-1.14557,0.446126,58,0.072477,0.322834,9,95,49.347
1.3183,-0.258724,37,-1.12721,0.23891,12,120,32.5893
-0.485646,-1.04679,47,0.767159,-1.8638,16,121,48.8061
-1.17447,1.17756,45,1.20479,0.0961139,16,114,49.5639
-1.297,-2.75025,52,-0.356372,-2.05439,16,107,52.1261
-1.96898,-0.722694,49,-0.528582,-1.14461,9,80,50.0343
-0.753653,0.852415,43,-0.772592,0.381251,14,137,49.52
-0.759611,1.34828,72,-1.11607,-0.0428739,16,103,73.5269
-1.04412,-0.753317,42,0.97333,-0.669996,12,93,48.2574
0.782033,-1.43436,59,0.246428,0.0873229,14,108,64.3535
1.50783,0.575653,62,2.53886,-0.0923947,16,91,67.6283
-1.70493,-0.900674,54,-0.749067,-1.88092,17,123,59.6934
-0.585919,0.0997626,52,-1.21422,0.399126,13,111,56.7632
0.560349,0.37874,56,-0.503156,-0.159821,10,77,47.1273
-0.45727,-2.63996,38,-0.296489,-1.16349,11,94,36.3729
0.195821,-0.216588,51,-1.97384,-0.415633,10,79,47.8682
0.0371426,1.04683,38,-0.429059,1.05465,6,98,35.4943
0.794569,-0.283331,66,-1.7014,2.35033,13,91,57.2725
-0.823009,-0.652409,43,-0.52181,1.0004,12,82,44.4054
0.944478,0.534186,51,0.077034,2.63814,14,121,53.7388
-0.593184,0.00426263,37,-0.0880714,0.28441,12,110,43.3009
0.698123,-0.00361469,56,1.92645,0.297813,12,89,53.1542
0.445036,-1.01231,45,1.12289,2.18062,14,94,47.9538
-0.676287,-1.25505,61,1.99794,-1.09858,9,76,50.7302
0.210934,1.46556,61,0.691625,-0.344032,12,78,42.621
-0.803055,-1.38201,52,0.0853367,-1.11968,15,107,56.5702
1.4448,0.805849,58,-0.0697504,-0.00251213,14,87,52.6877
0.501794,-0.302886,69,1.73018,-1.06498,17,111,73.3849
-0.386661,0.807374,33,1.69667,-0.111722,9,81,36.6144
1.46869,0.8234,42,-0.737831,0.984093,16,99,45.4718
0.763923,1.41938,42,-2.74108,0.636839,17,107,49.1564
1.86709,0.918743,42,2.38561,0.885365,17,119,46.1259
0.219987,1.4197,31,-1.27143,-1.42896,14,117,43.7667
1.36268,-1.04498,42,0.908138,0.755857,12,97,36.177
-0.0310844,-0.246315,62,0.919258,-1.37755,12,115,57.5542
2.07285,2.3167,51,0.862363,2.26842,7,107,45.0397
-0.56082,-0.618485,52,-0.434588,0.701611,11,94,49.5876
0.751953,0.767123,40,1.55188,-0.480535,9,71,36.805
1.24672,-0.600837,39,-0.0295901,0.217611,17,153,43.3158
0.923595,-0.592578,45,-0.205917,-1.77892,11,88,45.026
-0.264682,-1.06202,32,-0.340951,0.998092,11,98,30.8443
0.162136,0.738475,72,2.48544,-0.396814,15,94,63.258
0.69158,0.44665,58,1.22782,-0.229605,10,70,41.9317
0.411661,0.677375,61,-0.826167,-0.749586,14,110,61.0752
-0.0872628,0.72467,62,0.677346,0.222491,16,123,63.9093
0.0860079,0.319936,43,-0.766651,0.90237,14,114,49.9916
-0.991495,-0.636956,37,0.928512,0.464615,15,114,43.4781
-1.69364,0.0254128,59,-0.871189,-0.606806,16,103,59.8554
-0.531177,0.0730911,56,0.390361,0.839314,14,117,56.4559
0.0506131,-0.493916,47,1.46509,-0.876691,11,82,41.8833
1.46758,1.78849,51,1.64948,0.622914,19,136,57.9174
1.44702,0.199693,50,-0.8533,0.543973,15,103,55.3812
-0.0122058,-0.585228,46,0.247402,-0.777012,13,121,52.8558
1.4525,-0.667191,50,2.22525,-0.346742,15,93,59.2118
0.478218,1.33076,66,-0.0918832,-2.53058,16,126,71.6168
0.794595,0.406417,54,0.296331,-0.687248,13,108,58.7968
0.550801,0.665274,53,-1.02122,0.940454,13,94,47.4164
0.0823406,0.581504,40,0.554077,2.81997,10,99,35.5324
-0.949473,0.682907,42,-0.849806,-1.65029,12,77,42.5185
0.565394,0.220774,52,2.14805,-0.442028,16,110,55.7714
-1.11991,-1.92896,44,3.02761,-0.980767,15,124,47.8776
-0.531437,1.26645,57,0.86907,0.258474,12,87,52.1549
1.21341,0.543782,38,-0.387884,0.73417,12,99,39.6067
-0.703688,-0.808153,44,0.127595,0.316558,13,105,45.3278
0.00014288,-0.0329193,29,0.40396,-0.309025,9,89,25.1715
0.729319,-0.474827,63,-1.56601,0.277347,20,99,66.4369
-1.4835,-0.333374,52,1.28441,-1.75654,15,130,57.9028
-2.05727,0.698214,55,-0.319632,0.0218786,11,107,53.8619
0.0945899,0.281131,44,-0.234072,0.151335,10,100,45.0912
2.06936,0.874585,59,1.75625,0.0774974,17,120,56.729
0.650463,-0.652701,38,1.09262,0.97315,14,94,36.403
-0.297046,0.184427,58,-0.480622,0.926965,13,92,51.3257
0.417792,2.91545,72,0.588702,0.252844,10,89,71.5172
0.215714,0.19326,39,-2.60728,-0.931576,13,111,37.1657
-1.74681,-0.434251,37,0.917454,-0.925669,12,115,41.4989
0.968767,-0.572093,46,-0.227794,-0.531501,17,127,53.4911
-0.925152,-1.88292,46,-0.575876,-0.6961,12,89,51.15
0.777242,0.866031,52,-2.17782,-2.10698,10,86,48.4844
0.726622,0.223368,71,-0.45696,0.343287,14,109,70.6372
1.43934,1.6583,51,0.981676,1.55776,14,98,50.494
0.707763,0.605371,47,-0.112606,-0.678975,11,98,48.6563
0.741344,-1.07656,44,-0.658281,-1.96396,14,82,47.0829
-0.645094,-1.18854,36,0.239266,-0.613553,13,132,32.0702
-0.170073,0.858996,39,-1.62282,-1.11146,16,101,36.9752
-0.72183,-1.22039,42,-0.689902,-2.67031,17,123,38.9534
1.9895,0.605013,53,-1.09372,0.849131,12,95,53.5991
1.4873,1.09296,68,0.143374,1.6445,11,92,63.5392
-1.50988,0.474831,53,0.452209,-1.31824,16,133,56.6596
-0.676953,0.327542,44,0.0476036,0.571184,15,90,44.4066
-0.873705,0.130272,54,-0.105963,-0.327987,14,114,57.9751
1.59635,-0.316139,57,-0.229801,-0.574798,15,114,62.2578
0.450015,0.608171,62,-1.66252,-0.571654,19,103,64.0104
0.110749,-0.620395,44,-0.623701,0.655939,13,113,46.1846
-1.12662,-0.388717,47,0.279389,-0.0979675,13,111,51.0377
0.548602,0.220429,37,1.54799,-0.00191468,18,121,45.6429
0.430458,0.559302,41,0.187062,0.265381,11,80,38.3947
2.65352,0.363007,41,1.34199,1.00611,8,99,32.593
-0.0710661,-0.685142,35,0.672563,0.711649,17,103,42.9478
-0.61157,0.133028,55,-0.699968,0.546973,14,87,56.158
-0.691009,-0.712165,63,0.200727,0.0330034,16,119,66.4908
-0.253604,0.156612,49,-0.880494,0.368576,7,114,56.1425
0.245867,0.754113,43,0.0976061,0.508271,9,94,38.7152
-1.2211,-0.538719,72,0.88382,-0.665296,14,95,63.3896
-0.778377,1.44496,77,0.266208,-2.20569,22,106,86.8632
0.212608,-0.13808,50,0.426196,0.813011,14,99,39.4923
-1.44821,1.17291,56,-0.0341905,-0.254845,16,112,58.9268
-1.13651,-1.58903,45,-2.21157,0.6647,12,95,45.4357
0.806971,0.40249,45,1.22115,-1.35269,17,105,49.6972
-0.0236192,1.10624,70,-0.656619,-0.0895893,12,89,60.9912
-0.969827,-0.0391146,54,-0.152218,0.129202,14,109,55.8248
0.992088,-0.934445,63,0.0461099,-0.717709,14,98,65.5993
-0.566406,1.2204,59,-0.22901,-0.360539,16,123,61.7997
1.66807,0.836634,60,-0.253196,0.661949,14,101,63.779
-0.584268,0.226931,46,0.00676634,-0.27924,17,107,47.5023
0.78065,-0.379323,61,-2.45231,-1.85999,15,95,54.8511
-0.0902968,0.524497,56,0.904603,2.84789,18,120,56.8746
2.01579,-0.0316863,36,0.569798,0.653169,12,95,42.847
-0.508079,1.44899,70,0.32555,-0.157253,12,110,62.5534
1.46151,-0.669518,24,-0.415103,-0.233438,11,96,29.4407
0.218325,1.00653,42,-1.11032,-0.112836,10,87,46.3028
-0.445131,1.00182,42,0.992415,-0.0419495,11,76,43.7937
-0.483286,-0.470189,49,-0.459616,-0.05948,15,111,54.121
1.47934,-1.55086,51,-0.774167,1.74001,18,116,53.4107
0.819196,-0.629971,39,1.00806,-0.779555,11,91,38.9414
0.908071,2.13602,41,0.885673,0.473628,18,117,56.489
0.00816833,-0.63628,44,0.923344,-0.604189,10,81,40.686
-0.944957,0.302421,49,0.391783,-0.25891,14,95,47.6758
0.850232,0.22313,49,-0.288911,1.77827,15,86,47.2839
-0.132786,-0.675542,58,-0.48243,-1.13859,11,85,52.4901
0.352463,-0.832428,35,-0.570755,0.195208,12,97,33.122
0.0101428,-0.478327,60,1.64994,-1.33119,15,128,70.0782
0.257015,-1.04062,44,-0.0938292,0.440334,19,126,46.2076
0.511543,-0.115353,59,0.053019,0.874868,10,83,54.6301
0.72898,-1.15924,61,0.23466,1.06975,13,127,57.7013
-2.30868,0.127128,37,-0.046482,-1.7347,11,94,29.829
-0.419226,-0.850551,53,0.219043,0.74987,13,98,50.3075
0.365411,-1.30788,41,1.54201,-0.27893,10,91,35.3368
0.906736,0.221201,49,-0.499907,0.612492,15,102,47.3077
0.776074,2.09503,43,-0.26248,0.778394,10,103,35.8502
0.0646373,0.236492,38,2.5519,-0.972804,16,108,43.2611
0.399759,-0.963355,47,1.62731,-1.2774,13,86,46.6886
0.121121,2.01893,56,0.205751,-0.578134,16,124,65.2634
-0.496497,-0.352894,51,1.71449,0.459501,15,103,59.2281
1.15995,-0.388003,43,0.559459,0.961427,16,109,54.2203
1.27843,0.391417,71,0.468816,0.607306,15,107,74.6037
0.599341,0.274935,48,-0.00434081,0.451188,9,70,46.3758
-0.0788004,-0.0919311,62,0.623342,-0.0408064,15,109,52.729
-0.136916,-1.80856,43,0.805585,-0.442027,10,74,40.5425
0.126957,0.0622229,49,1.77148,-1.40538,14,93,54.5523
-0.000765451,0.240051,48,0.247212,-2.8934,13,90,53.6461
-0.468451,0.385745,58,-0.90182,-0.229285,15,95,60.0726
0.271833,-0.176771,56,-1.33905,-0.426415,12,133,58.9349
0.0607978,0.436963,59,-0.944709,-0.185047,19,121,64.2459
-0.313587,-1.51114,53,1.24371,0.138804,12,93,50.5924
1.34943,-0.108561,48,-1.39329,-0.160822,6,85,45.9026
-0.996865,0.269733,37,0.586001,-1.6494,14,118,37.7441
-0.41156,-0.417754,49,-1.04309,-1.45544,14,103,53.2139
-1.03442,1.46358,63,-1.10064,-1.48604,15,95,60.3511
0.0281463,0.501988,40,0.965862,-1.07051,13,89,42.3396
0.4694,0.0118013,51,0.846515,0.7974,12,97,44.8249
-0.118997,0.258253,35,-0.372528,-1.17746,8,96,35.25
1.55762,1.34635,50,-0.445185,-0.252719,15,119,56.0355
0.37628,-0.28749,64,0.183642,1.85319,16,133,70.4305
0.389248,-1.76712,50,0.508771,-0.612375,14,129,56.6673
-1.10112,-2.2597,54,1.90107,1.3822,10,86,48.8553
-0.521982,1.04976,55,-1.23807,-1.11576,14,101,51.9929
0.282206,0.558829,56,-0.556235,0.625759,11,97,59.6747
0.651123,1.35836,61,1.09339,-1.54054,13,103,61.6166
-0.940409,-1.49062,50,1.47153,-0.057899,14,83,50.6843
0.624332,-0.953623,37,-0.0755628,-1.17756,10,94,37.0418
-0.144906,-0.18592,59,0.570976,1.04746,15,89,61.8213
0.944443,0.306834,47,0.66345,-0.369617,15,108,48.1849
-0.0535141,-0.852085,46,0.607289,-0.764594,11,106,44.0398
-0.299604,2.26975,56,1.41812,-0.406229,11,95,59.9259
-1.20891,-1.52235,39,0.767184,-0.523829,12,92,35.2063
-1.25061,-1.92299,45,-0.884698,0.959821,10,103,52.4934
-2.7101,-0.083051,49,-0.628031,-1.13325,10,92,49.926
-0.0213581,0.18796,62,-1.83899,0.995398,12,81,53.0955
-0.236266,0.524864,46,-0.134518,-0.181391,13,91,45.1423
-1.38084,0.814479,57,-0.576775,-1.29902,16,105,56.5428
0.901688,0.671628,57,-0.910445,-0.80078,15,111,53.5238
0.410784,-0.633549,59,0.173101,0.751709,10,92,53.398
0.966646,0.196814,52,0.611533,0.85156,13,105,50.3701
-1.60283,-0.838461,49,0.301325,0.00254155,14,120,50.9347
-0.289572,-2.42023,54,-0.775968,0.189246,9,86,46.9518
0.668456,1.11331,61,-1.27572,1.25412,16,126,65.7753
0.462813,1.46715,60,-0.350577,-0.0460802,12,108,60.2655
0.0478877,0.146648,61,-0.339597,-0.767565,13,92,59.7446
-0.132173,0.870607,56,-0.841864,-0.926908,15,111,60.6071
1.12398,0.664883,70,-0.0601983,-0.193611,13,97,65.8376
0.541051,1.03011,47,0.0588543,0.638335,11,103,48.1199
-0.529452,0.0435746,48,-0.48961,1.23362,11,116,50.3454
-1.58061,0.538,57,-0.355597,0.470845,13,90,52.3604
2.03856,0.48702,43,1.35614,-1.26057,16,98,48.0319
1.01491,1.09125,52,-0.70335,-0.44417,15,119,50.5714
-0.612234,0.131727,42,0.876305,0.832113,13,88,46.6586
-0.162902,0.579652,44,0.00235854,-0.775875,14,104,44.1086
-0.725019,-0.208429,54,-0.106936,0.991952,18,119,66.8205
-0.131315,-1.1785,38,2.1376,-0.260181,15,106,38.351
1.7619,-1.24194,38,-0.926759,0.506402,13,127,37.4285
1.58276,1.71996,56,0.261376,-1.17685,12,90,51.9802
-3.18542,0.0260857,50,-0.74187,-1.52389,15,103,57.5546
0.325424,-0.773333,50,-0.582643,0.366265,11,97,52.5167
0.677928,0.0178798,59,0.225358,-0.642393,14,81,57.5716
4.16253,-0.74567,55,-1.32241,-0.191646,11,101,43.5056
-0.0778943,-1.36703,56,0.466377,1.06668,15,94,44.7522
-1.55843,-0.10942,74,2.18408,-0.203262,15,122,69.7714
-0.00726358,-0.22816,54,0.449223,-0.336371,11,104,49.7986
-1.33142,-0.807389,48,1.86161,0.423775,18,128,49.9829
-0.204985,-0.288877,50,0.424052,1.64114,17,105,49.2302
0.0285974,1.43445,54,1.59407,-1.91909,12,92,46.155
-1.74991,-0.188961,51,0.322305,-2.55424,16,105,53.104
-0.806348,0.138456,58,-0.720587,-2.13167,14,96,61.7042
0.478343,0.703186,57,-0.618838,2.38674,17,136,69.7917
0.217037,1.72639,69,-0.5498,0.0601088,15,105,68.9858
0.0490164,0.477973,50,0.845802,0.220748,10,102,48.5487
-0.387545,-0.288042,57,1.30811,1.06852,13,99,57.8179
-0.728229,1.19023,49,0.502673,-0.742257,18,112,58.1923
0.421564,-0.348196,59,-0.00942244,-2.61041,16,125,64.8338
0.52895,0.485246,54,1.63972,-0.885163,13,105,51.0382
-0.641054,-1.96874,52,-1.45024,0.756864,13,128,57.0153
-0.0105657,0.0804117,53,0.441219,-0.0993589,19,130,59.4231
0.377336,-0.837283,59,0.426284,0.251701,16,119,61.0947
-1.64822,-0.334561,46,-0.786551,0.23008,8,108,51.9788
1.77509,-0.966124,64,-0.322647,0.528697,14,94,62.5172
-0.320796,1.91957,46,0.763121,1.63814,11,97,48.4043
0.6437,0.0572874,50,-1.85945,-0.678596,13,93,54.351
0.325737,-2.43307,35,1.47062,1.54288,12,104,47.1343
2.25559,1.45077,71,0.207601,-1.41043,15,89,67.9869
2.10693,-0.924403,54,0.150842,1.02245,12,85,50.9395
1.88485,-0.294175,49,-0.952695,1.10576,12,91,52.4134
-0.248872,0.214135,46,0.653007,1.24549,14,94,54.2615
0.826568,-1.51512,54,1.30504,-0.318294,16,107,61.5848
0.225994,0.686579,39,0.209816,-0.41815,11,106,36.2662
-1.17428,-1.03205,58,-0.516746,0.709642,12,88,49.2226
-0.59188,1.21175,34,1.35086,-0.291136,16,130,41.6897
-0.982391,0.763985,42,-0.16248,0.140002,9,109,33.9836
0.2317,0.082509,44,0.266215,0.423463,17,127,50.8504
0.0505486,0.0463309,57,0.24758,-0.765545,16,114,53.7987
-0.298563,-0.351665,58,1.44736,-0.099024,12,89,52.4637
0.538353,0.0298278,56,-0.672684,0.314085,14,116,60.3412
-0.962911,-0.525185,51,-1.40657,0.224888,13,90,44.7753
0.980888,0.336494,42,-0.971313,0.566817,9,74,40.4141
-0.740818,0.974582,43,-0.761074,0.232743,15,92,48.3562
0.365545,1.48744,44,-0.342927,0.483718,12,96,44.3728
1.22535,2.19969,62,-0.298041,1.01904,14,124,56.6526
-1.21092,1.06125,55,-0.0747386,1.87902,13,96,51.4291
-0.426061,-0.509336,35,0.354937,-0.733762,12,98,37.0716
-1.06442,1.19599,57,0.442969,-0.338872,11,106,58.808
-0.31303,0.841462,43,2.01562,-1.10213,9,90,34.8038
-0.145987,-2.02962,64,-0.7703,2.04506,12,114,61.3248
1.42723,0.258969,48,-0.536406,0.304881,11,71,45.3792
0.268588,0.0896472,47,-2.16666,-0.218392,13,99,47.5448
-1.15824,0.69416,58,0.769047,-1.22307,11,114,57.7552
0.244267,-0.720487,64,-1.32198,-0.702823,15,125,64.8877
0.00361864,-1.71506,54,-0.400438,-0.478167,12,112,52.5796
0.967603,-0.276765,58,1.94747,-0.0172627,13,91,56.7666
0.291989,-0.993628,52,-0.307175,0.361556,14,85,47.343
-1.57177,-1.10427,52,-0.873398,-1.53207,12,98,50.4899
1.14572,0.734931,48,-0.167751,0.756583,16,114,46.2966
-0.0836149,0.923537,41,1.87172,0.902098,12,96,47.8083
0.334925,0.257313,47,1.57176,-0.0338651,15,107,49.8407
-0.688139,0.436872,51,-1.53919,-0.658109,15,94,51.3169
-0.0393989,-1.7634,41,-1.67351,0.25655,14,104,40.328
-0.803387,-1.05185,42,1.45966,-0.527706,13,94,41.1982
-1.82059,0.835332,46,0.857126,0.838593,14,64,41.0171
0.778514,0.646074,46,-1.49342,-0.288836,10,108,46.0195
-0.220935,0.423158,55,-1.48027,0.856664,13,100,47.0807
0.504637,-0.687467,63,0.135467,-1.13628,13,88,62.7566
1.59035,0.197118,45,-0.05932,-0.779763,10,85,45.7916
0.812663,-0.499255,62,-0.868321,0.429899,10,105,61.5265
1.43703,0.265827,46,-1.43513,0.220584,16,125,49.8637
1.67282,-0.665652,45,-0.658994,1.36265,12,96,43.2249
0.205902,-1.4106,61,-0.698135,-1.42253,12,106,56.2908
1.12907,-0.238448,71,2.08479,2.16993,13,109,71.2499
-0.311848,1.38845,60,0.410983,-1.25634,15,83,63.7259
-0.922633,-1.33887,48,-0.680326,0.179988,14,103,43.2079
0.345207,0.452757,49,0.110793,-0.331622,13,93,50.8959
0.104404,-1.26939,46,0.705162,0.573916,17,124,55.7623
-2.87061,0.299111,59,-1.53582,0.469717,13,107,60.0593
1.66071,0.870122,52,0.528226,1.36555,15,125,56.2168
0.542827,0.123095,37,-0.545962,1.93661,15,97,40.1375
1.09179,1.49464,67,-0.0435437,2.24216,17,122,69.4156
-0.108002,0.20519,47,-1.08641,-0.131011,15,124,53.7848
-0.137865,1.54239,58,-0.125347,-0.867695,14,94,60.4328
-1.0788,-0.0787115,46,-0.748317,-0.108487,12,83,52.5374
0.444464,0.796489,54,0.14562,-0.683442,14,86,51.7336
-0.866314,-0.533262,60,2.31408,-0.613907,9,75,47.4538
2.13915,1.01056,55,-1.09391,1.26473,9,65,46.1945
-2.30253,0.860055,53,-1.30049,0.296702,14,119,54.6367
-1.12289,-1.16468,32,-0.740654,0.197911,10,86,27.156
-0.569629,-0.393304,74,0.875351,-0.939149,13,112,75.4368
